card_id,total_txn,fraud_txn,fraud_rate,avg_amount,card4,card6
2651-467.0-150.0,1,0,0.0,40.0,visa,debit
2652-291.0-150.0,6,0,0.0,457.2,visa,credit
2654-555.0-102.0,2,0,0.0,55.56,mastercard,credit
2655-399.0-150.0,8,0,0.0,787.5,american express,credit
2656-555.0-106.0,2,0,0.0,40.35,visa,credit
2657-443.0-150.0,1,0,0.0,200.0,mastercard,credit
2659-445.0-150.0,1,0,0.0,125.0,mastercard,credit
2660-310.0-150.0,41,0,0.0,106.49,mastercard,debit
2663-555.0-150.0,1,0,0.0,49.0,visa,debit
2664-NA-150.0,1,0,0.0,400.0,visa,debit
2665-181.0-150.0,3,0,0.0,133.67,visa,credit
2665-528.0-150.0,1,0,0.0,226.0,visa,credit
2666-399.0-150.0,3,0,0.0,116.67,american express,credit
2667-369.0-150.0,41,0,0.0,103.32,mastercard,debit
2668-138.0-200.0,1,0,0.0,100.21,mastercard,credit
2669-555.0-150.0,2,0,0.0,1002.01,visa,credit
2670-321.0-150.0,10,0,0.0,87.65,visa,debit
2671-555.0-150.0,21,0,0.0,119.78,visa,debit
2672-399.0-150.0,6,0,0.0,133.33,american express,credit
2674-542.0-150.0,7,0,0.0,97.14,visa,credit
2675-555.0-185.0,10,9,0.9,30.93,visa,credit
2676-399.0-150.0,1,0,0.0,100.0,american express,credit
2677-462.0-150.0,1,0,0.0,117.0,visa,debit
2678-399.0-150.0,18,0,0.0,122.78,american express,credit
2680-555.0-150.0,1,0,0.0,141.0,visa,credit
2681-555.0-177.0,1,1,1.0,100.0,mastercard,debit
2682-583.0-150.0,4,0,0.0,171.95,visa,credit
2683-555.0-150.0,57,0,0.0,134.99,mastercard,debit
2683-NA-NA,1,0,0.0,141.0,,
2685-399.0-150.0,2,0,0.0,450.0,american express,credit
2686-543.0-150.0,10,0,0.0,147.86,mastercard,debit
2687-399.0-150.0,16,0,0.0,132.81,american express,credit
2689-111.0-150.0,120,0,0.0,88.18,visa,debit
2689-NA-NA,2,0,0.0,158.95,,
2690-555.0-150.0,1,0,0.0,329.99,visa,debit
2691-490.0-150.0,1,0,0.0,100.0,visa,credit
2692-150.0-150.0,71,0,0.0,100.19,visa,debit
2694-399.0-150.0,2,0,0.0,187.5,american express,credit
2695-215.0-150.0,158,2,0.012658,194.98,visa,credit
2696-225.0-150.0,4,0,0.0,139.0,visa,debit
2697-555.0-150.0,3,0,0.0,1854.95,visa,debit
2698-555.0-159.0,2,0,0.0,62.78,mastercard,credit
2700-225.0-150.0,1,0,0.0,100.0,mastercard,debit
2702-399.0-150.0,1,1,1.0,300.0,american express,credit
2704-111.0-150.0,325,0,0.0,142.48,mastercard,debit
2704-NA-NA,1,0,0.0,262.95,,
2705-275.0-150.0,6,0,0.0,150.22,mastercard,debit
2706-555.0-150.0,3,0,0.0,84.83,visa,debit
2708-480.0-150.0,5,0,0.0,79.19,mastercard,debit
2708-512.0-150.0,6,0,0.0,64.64,mastercard,debit
2709-555.0-150.0,3,0,0.0,51.62,visa,debit
2710-399.0-150.0,10,0,0.0,113.0,american express,credit
2711-343.0-133.0,1,0,0.0,25.0,mastercard,debit
2712-553.0-150.0,2,0,0.0,54.0,visa,credit
2713-555.0-117.0,2,0,0.0,50.0,mastercard,debit
2714-532.0-150.0,19,0,0.0,49.85,mastercard,debit
2716-480.0-150.0,1,0,0.0,213.0,mastercard,debit
2716-512.0-150.0,1,0,0.0,108.5,mastercard,debit
2717-555.0-150.0,1,0,0.0,150.0,visa,debit
2718-543.0-150.0,1,0,0.0,527.0,mastercard,debit
2720-161.0-150.0,1,0,0.0,50.0,mastercard,credit
2721-421.0-150.0,89,0,0.0,87.52,visa,debit
2721-NA-NA,1,0,0.0,50.95,,
2722-NA-150.0,79,0,0.0,176.73,visa,debit
2724-399.0-150.0,12,1,0.083333,131.25,american express,credit
2725-555.0-150.0,5,0,0.0,61.19,visa,debit
2726-555.0-150.0,4,0,0.0,45.35,visa,debit
2727-555.0-131.0,6,0,0.0,59.7,visa,credit
2729-512.0-150.0,1,0,0.0,30.0,mastercard,debit
2730-321.0-150.0,3,0,0.0,101.63,visa,debit
2731-555.0-146.0,21,0,0.0,39.02,visa,debit
2732-302.0-150.0,1,0,0.0,125.0,visa,debit
2734-517.0-150.0,3,0,0.0,50.98,mastercard,debit
2735-399.0-150.0,2,0,0.0,25.0,american express,credit
2736-555.0-150.0,3,0,0.0,59.0,visa,debit
2737-225.0-150.0,1,1,1.0,337.45,mastercard,debit
2738-555.0-150.0,2,1,0.5,327.0,mastercard,debit
2739-555.0-150.0,9,0,0.0,73.67,visa,debit
2740-399.0-150.0,9,0,0.0,144.44,american express,credit
2741-321.0-150.0,23,0,0.0,189.15,visa,debit
2742-555.0-150.0,13,0,0.0,93.45,visa,debit
2742-NA-NA,2,0,0.0,147.25,,
2743-111.0-150.0,2,1,0.5,137.5,visa,credit
2744-490.0-150.0,682,19,0.027859,304.57,visa,debit
2745-321.0-150.0,11,0,0.0,116.84,visa,debit
2746-555.0-150.0,69,0,0.0,120.53,mastercard,debit
2748-111.0-150.0,53,0,0.0,139.26,visa,credit
2751-555.0-150.0,1,0,0.0,67.95,visa,debit
2752-390.0-150.0,47,0,0.0,91.16,mastercard,debit
2753-555.0-150.0,51,9,0.176471,142.65,visa,debit
2754-253.0-150.0,3,0,0.0,100.0,visa,credit
2755-404.0-150.0,678,32,0.047198,235.02,mastercard,credit
2755-NA-NA,5,0,0.0,135.57,,
2756-555.0-150.0,4,0,0.0,71.75,visa,debit
2757-555.0-150.0,10,0,0.0,122.07,visa,debit
2758-555.0-150.0,6,0,0.0,67.46,visa,debit
2759-356.0-150.0,9,0,0.0,103.89,mastercard,debit
2760-555.0-150.0,27,0,0.0,73.7,visa,debit
2761-111.0-150.0,1,0,0.0,50.0,visa,debit
2764-555.0-150.0,4,0,0.0,117.0,visa,debit
2766-555.0-150.0,1,0,0.0,117.0,visa,debit
2767-NA-150.0,3,0,0.0,51.63,visa,debit
2768-143.0-150.0,3,0,0.0,58.33,visa,debit
2769-390.0-150.0,2,0,0.0,487.48,mastercard,debit
2770-277.0-144.0,1,0,0.0,250.0,visa,credit
2772-512.0-150.0,1895,34,0.017942,122.86,visa,debit
2772-NA-NA,3,0,0.0,225.95,,
2773-512.0-150.0,46,0,0.0,46.57,visa,debit
2773-NA-150.0,38,0,0.0,56.56,visa,debit
2774-162.0-150.0,2,0,0.0,31.5,visa,debit
2775-555.0-150.0,1,0,0.0,117.0,mastercard,credit
2778-555.0-170.0,1,0,0.0,136.99,mastercard,credit
2779-490.0-150.0,30,1,0.033333,73.17,visa,credit
2780-555.0-168.0,1,0,0.0,129.0,mastercard,debit
2781-555.0-150.0,9,1,0.111111,105.49,visa,debit
2781-NA-150.0,78,0,0.0,90.25,visa,debit
2782-543.0-150.0,7,0,0.0,119.42,mastercard,debit
2783-199.0-150.0,18,0,0.0,182.61,mastercard,credit
2783-445.0-150.0,36,0,0.0,302.28,mastercard,credit
2784-225.0-150.0,2,0,0.0,107.95,mastercard,debit
2785-310.0-150.0,7,0,0.0,118.82,mastercard,debit
2786-555.0-150.0,6,0,0.0,57.95,visa,debit
2786-NA-NA,1,0,0.0,57.95,,
2787-302.0-150.0,4,0,0.0,67.12,visa,debit
2788-143.0-150.0,1,1,1.0,150.0,visa,debit
2789-555.0-150.0,1,0,0.0,25.0,visa,debit
2790-555.0-150.0,5,0,0.0,37.59,visa,debit
2792-555.0-134.0,4,0,0.0,54.53,mastercard,credit
2793-562.0-150.0,3,0,0.0,212.65,mastercard,credit
2794-518.0-150.0,76,0,0.0,95.28,visa,debit
2795-174.0-150.0,55,1,0.018182,283.09,visa,credit
2796-580.0-106.0,5,0,0.0,46.52,visa,credit
2796-NA-NA,1,0,0.0,60.62,,
2797-399.0-150.0,3,0,0.0,81.67,american express,credit
2799-555.0-150.0,1,0,0.0,35.95,visa,credit
2800-555.0-149.0,9,1,0.111111,22.7,mastercard,credit
2801-130.0-185.0,195,80,0.410256,51.21,visa,credit
2801-296.0-185.0,215,76,0.353488,62.16,visa,credit
2801-NA-NA,1,0,0.0,44.83,,
2802-555.0-152.0,2,0,0.0,35.09,mastercard,credit
2803-100.0-150.0,6126,73,0.011916,142.47,visa,debit
2803-NA-NA,15,0,0.0,231.31,,
2804-345.0-150.0,8,0,0.0,93.82,mastercard,debit
2805-555.0-150.0,15,0,0.0,142.5,visa,debit
2806-480.0-150.0,1,0,0.0,107.95,mastercard,debit
2806-512.0-150.0,1,0,0.0,29.0,mastercard,debit
2807-555.0-150.0,65,1,0.015385,98.4,mastercard,debit
2808-399.0-150.0,7,0,0.0,160.71,american express,credit
2809-310.0-150.0,2,0,0.0,255.5,mastercard,debit
2810-399.0-150.0,1,0,0.0,100.0,american express,credit
2811-580.0-106.0,3,0,0.0,31.72,visa,debit
2812-321.0-150.0,3,0,0.0,170.33,visa,debit
2814-555.0-150.0,1,0,0.0,15.0,visa,debit
2815-420.0-150.0,3,0,0.0,95.67,mastercard,debit
2816-555.0-150.0,14,0,0.0,73.24,visa,debit
2817-555.0-150.0,2,1,0.5,572.0,visa,credit
2818-345.0-150.0,2,0,0.0,704.0,visa,credit
2820-555.0-150.0,2,0,0.0,404.25,visa,debit
2821-555.0-150.0,1,0,0.0,174.95,visa,credit
2822-555.0-150.0,5,0,0.0,41.2,visa,credit
2823-225.0-150.0,10,0,0.0,136.51,mastercard,debit
2825-305.0-106.0,14,0,0.0,36.63,mastercard,credit
2826-158.0-150.0,1,0,0.0,107.95,visa,credit
2827-555.0-150.0,2,0,0.0,447.95,visa,debit
2828-555.0-150.0,4,0,0.0,92.92,visa,debit
2829-555.0-185.0,2,2,1.0,34.75,visa,debit
2830-555.0-150.0,40,0,0.0,118.75,visa,debit
2831-555.0-150.0,3,0,0.0,55.0,visa,debit
2832-555.0-150.0,1,0,0.0,47.95,visa,credit
2833-310.0-150.0,3,0,0.0,86.32,mastercard,debit
2834-221.0-150.0,1,0,0.0,34.0,visa,credit
2835-194.0-150.0,84,8,0.095238,77.38,mastercard,debit
2835-NA-NA,1,0,0.0,34.0,,
2837-555.0-144.0,1,0,0.0,300.0,american express,credit
2838-346.0-150.0,5,0,0.0,407.19,mastercard,credit
2839-111.0-150.0,27,0,0.0,111.08,mastercard,debit
2840-541.0-150.0,3,1,0.333333,171.07,mastercard,debit
2841-555.0-150.0,12,0,0.0,112.24,visa,debit
2842-399.0-150.0,5,0,0.0,145.0,american express,credit
2843-562.0-150.0,1,0,0.0,100.0,mastercard,credit
2845-543.0-150.0,107,0,0.0,92.82,mastercard,debit
2846-143.0-150.0,5,0,0.0,143.4,visa,debit
2847-532.0-150.0,70,0,0.0,126.8,mastercard,debit
2848-381.0-150.0,15,0,0.0,225.08,visa,debit
2851-138.0-200.0,2,0,0.0,82.11,visa,debit
2852-555.0-144.0,4,0,0.0,107.36,mastercard,credit
2853-399.0-150.0,8,0,0.0,381.25,american express,credit
2854-517.0-150.0,1,0,0.0,82.95,mastercard,debit
2855-399.0-150.0,1,0,0.0,200.0,american express,credit
2856-349.0-117.0,2,0,0.0,14.88,visa,credit
2857-555.0-150.0,1,0,0.0,39.0,visa,debit
2858-555.0-150.0,3,0,0.0,258.0,visa,debit
2859-543.0-150.0,1,0,0.0,226.0,mastercard,debit
2861-520.0-150.0,3,0,0.0,116.67,american express,credit
2862-555.0-119.0,13,0,0.0,57.16,mastercard,credit
2865-399.0-150.0,3,0,0.0,33.33,american express,credit
2868-310.0-150.0,2,0,0.0,108.5,mastercard,debit
2869-NA-150.0,4,0,0.0,94.2,mastercard,credit
2870-555.0-119.0,9,1,0.111111,58.17,mastercard,credit
2872-555.0-150.0,15,0,0.0,77.49,visa,debit
2873-447.0-150.0,3,0,0.0,293.95,visa,debit
2874-390.0-150.0,2,0,0.0,231.95,mastercard,debit
2875-399.0-150.0,2,0,0.0,100.0,american express,credit
2876-567.0-150.0,12,0,0.0,145.83,mastercard,credit
2877-141.0-185.0,17,8,0.470588,55.15,visa,credit
2879-555.0-162.0,1,0,0.0,41.28,visa,credit
2882-555.0-150.0,3,0,0.0,86.33,visa,credit
2883-567.0-150.0,1,0,0.0,200.0,visa,credit
2884-490.0-150.0,3864,52,0.013458,111.01,visa,debit
2884-NA-NA,9,0,0.0,119.94,,
2885-555.0-150.0,14,0,0.0,84.0,visa,credit
2886-298.0-150.0,12,0,0.0,138.12,mastercard,credit
2889-555.0-150.0,1,0,0.0,300.0,visa,credit
2890-399.0-150.0,8,0,0.0,250.0,american express,credit
2891-555.0-137.0,3,0,0.0,23.58,visa,credit
2893-512.0-150.0,91,14,0.153846,155.52,visa,debit
2893-NA-150.0,67,11,0.164179,155.15,visa,debit
2894-369.0-150.0,1,0,0.0,250.0,mastercard,credit
2897-555.0-150.0,5,0,0.0,589.8,visa,credit
2898-127.0-150.0,64,1,0.015625,140.34,mastercard,debit
2899-100.0-150.0,2,0,0.0,119.47,mastercard,credit
2901-554.0-150.0,3,0,0.0,61.67,visa,debit
2903-562.0-150.0,108,2,0.018519,321.4,mastercard,credit
2904-411.0-150.0,1,0,0.0,566.94,visa,credit
2906-555.0-150.0,9,0,0.0,124.59,visa,debit
2907-555.0-146.0,5,0,0.0,10.1,mastercard,credit
2910-555.0-150.0,4,0,0.0,195.25,visa,debit
2911-321.0-150.0,1,0,0.0,39.0,visa,debit
2914-275.0-150.0,18,0,0.0,76.76,mastercard,debit
2917-490.0-150.0,61,3,0.04918,111.01,visa,debit
2917-NA-NA,1,0,0.0,361.45,,
2920-263.0-150.0,88,0,0.0,76.58,visa,debit
2921-225.0-150.0,3,0,0.0,1370.3,mastercard,debit
2922-583.0-150.0,32,0,0.0,222.71,visa,credit
2925-555.0-119.0,4,0,0.0,35.27,mastercard,credit
2926-555.0-150.0,5,0,0.0,52.55,visa,debit
2927-531.0-150.0,53,0,0.0,98.41,visa,debit
2928-420.0-150.0,8,2,0.25,270.91,mastercard,debit
2930-275.0-150.0,19,0,0.0,89.0,mastercard,debit
2931-555.0-150.0,6,0,0.0,67.0,visa,debit
2932-529.0-150.0,1,0,0.0,209.95,mastercard,debit
2933-555.0-162.0,6,0,0.0,30.98,visa,debit
2936-480.0-150.0,4,0,0.0,255.95,mastercard,debit
2937-555.0-146.0,1,0,0.0,10.03,visa,credit
2938-307.0-150.0,6,0,0.0,117.0,visa,credit
2939-111.0-150.0,175,78,0.445714,153.74,mastercard,credit
2940-555.0-117.0,1,0,0.0,39.41,visa,debit
2941-555.0-150.0,20,0,0.0,89.07,visa,debit
2942-170.0-150.0,3,0,0.0,250.0,visa,credit
2943-543.0-150.0,1,0,0.0,100.0,mastercard,debit
2944-399.0-150.0,6,0,0.0,93.33,american express,credit
2946-275.0-150.0,17,0,0.0,95.13,mastercard,debit
2947-380.0-150.0,82,4,0.04878,127.71,visa,debit
2948-310.0-150.0,5,0,0.0,317.68,mastercard,debit
2950-555.0-150.0,24,0,0.0,107.27,visa,debit
2951-181.0-150.0,2,0,0.0,275.0,visa,credit
2952-222.0-150.0,23,0,0.0,156.18,visa,credit
2953-NA-150.0,1,0,0.0,75.0,visa,credit
2954-302.0-150.0,1,0,0.0,554.0,visa,debit
2955-490.0-150.0,6,0,0.0,187.82,visa,debit
2958-555.0-150.0,7,0,0.0,50.01,visa,debit
2960-555.0-150.0,27,0,0.0,73.34,visa,debit
2962-555.0-150.0,1,0,0.0,1106.93,visa,credit
2963-558.0-150.0,28,0,0.0,207.41,visa,credit
2964-543.0-150.0,2,0,0.0,69.75,mastercard,debit
2965-433.0-150.0,106,0,0.0,81.47,visa,credit
2966-302.0-150.0,3,0,0.0,153.33,visa,debit
2967-399.0-150.0,1,0,0.0,200.0,american express,credit
2968-174.0-150.0,3,0,0.0,237.98,visa,debit
2969-532.0-150.0,23,0,0.0,87.33,mastercard,debit
2970-NA-150.0,1,0,0.0,107.95,visa,credit
2971-158.0-150.0,103,0,0.0,106.45,visa,debit
2971-NA-NA,1,0,0.0,59.0,,
2972-225.0-150.0,8,0,0.0,66.08,mastercard,debit
2973-496.0-150.0,3,0,0.0,628.3,mastercard,credit
2974-555.0-147.0,3,0,0.0,29.42,visa,credit
2977-390.0-150.0,6,0,0.0,70.0,mastercard,debit
2978-555.0-135.0,1,0,0.0,19.82,mastercard,debit
2979-298.0-150.0,30,0,0.0,101.76,visa,debit
2981-184.0-150.0,10,0,0.0,379.19,visa,debit
2982-555.0-150.0,1,0,0.0,60.0,visa,debit
2983-286.0-150.0,1,0,0.0,280.0,visa,credit
2984-399.0-150.0,2,1,0.5,200.0,american express,credit
2985-555.0-150.0,1,0,0.0,29.0,visa,credit
2986-480.0-150.0,3,0,0.0,198.32,mastercard,debit
2986-512.0-150.0,7,0,0.0,91.85,mastercard,debit
2987-555.0-150.0,5,0,0.0,109.37,visa,credit
2989-399.0-150.0,2,0,0.0,100.0,american express,credit
2990-543.0-150.0,1,0,0.0,20.95,mastercard,debit
2991-369.0-150.0,1,0,0.0,34.95,mastercard,debit
2992-555.0-150.0,1,0,0.0,350.0,visa,debit
2993-555.0-150.0,7,0,0.0,43.96,visa,debit
2993-NA-NA,1,0,0.0,57.95,,
2994-555.0-150.0,58,1,0.017241,124.52,visa,debit
2994-NA-NA,1,0,0.0,37.0,,
2995-366.0-162.0,7,0,0.0,65.18,mastercard,credit
2996-277.0-144.0,1,0,0.0,62.26,mastercard,credit
2997-555.0-150.0,16,0,0.0,117.3,visa,debit
2998-555.0-150.0,1,0,0.0,97.0,visa,credit
2999-399.0-150.0,6,0,0.0,70.0,american express,credit
3001-555.0-150.0,3,0,0.0,115.98,visa,credit
3002-467.0-150.0,31,0,0.0,278.24,visa,debit
3003-555.0-150.0,7,0,0.0,62.36,visa,debit
3004-399.0-150.0,15,0,0.0,156.67,american express,credit
3006-399.0-150.0,1,0,0.0,150.0,american express,credit
3009-390.0-150.0,21,0,0.0,572.1,mastercard,debit
3010-512.0-150.0,14,0,0.0,156.25,visa,debit
3010-555.0-150.0,11,0,0.0,105.33,visa,debit
3012-555.0-150.0,2,1,0.5,104.5,mastercard,debit
3013-390.0-150.0,9,0,0.0,101.42,mastercard,debit
3014-399.0-150.0,1,0,0.0,250.0,american express,credit
3015-555.0-107.0,1,0,0.0,191.45,visa,credit
3018-555.0-144.0,1,0,0.0,117.0,visa,debit
3019-555.0-150.0,2,0,0.0,78.97,visa,debit
3020-555.0-150.0,45,0,0.0,82.59,visa,debit
3021-305.0-106.0,5,0,0.0,27.22,mastercard,credit
3022-555.0-150.0,3,0,0.0,474.95,visa,debit
3025-555.0-150.0,2,0,0.0,50.0,visa,credit
3026-555.0-150.0,1,0,0.0,136.0,visa,debit
3027-555.0-150.0,2,0,0.0,131.96,mastercard,credit
3028-555.0-150.0,19,0,0.0,77.25,visa,debit
3029-NA-150.0,2,0,0.0,33.45,visa,credit
3031-555.0-150.0,9,0,0.0,52.07,mastercard,debit
3032-555.0-150.0,3,0,0.0,206.42,visa,credit
3033-111.0-150.0,45,0,0.0,231.06,visa,credit
3034-399.0-150.0,1,0,0.0,100.0,american express,credit
3036-555.0-197.0,1,0,0.0,22.15,mastercard,credit
3040-268.0-150.0,16,0,0.0,74.25,visa,debit
3041-555.0-150.0,3,0,0.0,41.96,visa,debit
3043-555.0-150.0,2,0,0.0,1310.86,visa,credit
3044-555.0-162.0,2,0,0.0,37.49,visa,credit
3046-555.0-150.0,10,2,0.2,240.39,visa,credit
3049-555.0-100.0,1,0,0.0,68.5,mastercard,credit
3050-596.0-150.0,1,0,0.0,100.0,mastercard,debit
3051-555.0-150.0,1,0,0.0,29.0,visa,debit
3052-181.0-150.0,16,5,0.3125,157.62,visa,credit
3053-555.0-117.0,1,0,0.0,50.29,visa,debit
3054-555.0-150.0,1,0,0.0,53.97,visa,debit
3055-474.0-150.0,222,3,0.013514,164.52,mastercard,debit
3055-NA-NA,2,0,0.0,96.97,,
3056-268.0-150.0,381,0,0.0,93.95,visa,debit
3056-NA-NA,1,0,0.0,49.0,,
3057-503.0-150.0,2,0,0.0,73.47,visa,credit
3058-381.0-150.0,32,0,0.0,104.6,mastercard,debit
3059-555.0-150.0,8,0,0.0,182.17,visa,credit
3060-555.0-144.0,1,0,0.0,100.0,mastercard,credit
3061-555.0-222.0,1,0,0.0,82.88,visa,credit
3063-224.0-106.0,54,1,0.018519,45.44,mastercard,credit
3064-555.0-197.0,1,0,0.0,15.8,mastercard,credit
3066-555.0-150.0,3,0,0.0,175.32,mastercard,debit
3067-555.0-150.0,11,0,0.0,176.29,visa,debit
3068-321.0-150.0,4,0,0.0,30.74,visa,debit
3069-399.0-150.0,1,0,0.0,50.0,american express,credit
3070-537.0-150.0,73,6,0.082192,114.18,visa,debit
3072-555.0-146.0,1,0,0.0,33.57,visa,credit
3072-NA-146.0,1,0,0.0,21.22,visa,credit
3073-224.0-106.0,1,0,0.0,24.84,mastercard,credit
3074-399.0-150.0,2,0,0.0,125.0,american express,credit
3075-555.0-150.0,2,0,0.0,36.47,visa,debit
3077-426.0-150.0,11,0,0.0,227.17,visa,credit
3078-543.0-150.0,10,0,0.0,276.56,mastercard,debit
3079-225.0-150.0,2,0,0.0,39.0,visa,debit
3082-302.0-150.0,2,0,0.0,71.0,visa,credit
3083-569.0-117.0,16,1,0.0625,44.02,visa,debit
3084-555.0-150.0,65,0,0.0,74.03,visa,debit
3085-555.0-150.0,6,0,0.0,51.5,visa,debit
3086-390.0-150.0,2,0,0.0,41.47,mastercard,debit
3087-207.0-150.0,2,0,0.0,59.0,visa,debit
3088-514.0-150.0,2,0,0.0,231.49,mastercard,debit
3089-555.0-119.0,25,2,0.08,40.74,visa,credit
3090-343.0-150.0,108,0,0.0,55.68,visa,debit
3092-555.0-150.0,1,0,0.0,280.0,visa,debit
3093-147.0-150.0,66,0,0.0,70.09,mastercard,debit
3094-276.0-150.0,490,8,0.016327,123.07,visa,debit
3094-NA-NA,3,0,0.0,176.28,,
3095-555.0-117.0,2,1,0.5,134.46,mastercard,credit
3096-555.0-150.0,5,0,0.0,86.49,visa,debit
3097-555.0-150.0,5,0,0.0,125.4,visa,debit
3098-512.0-150.0,2,0,0.0,73.0,mastercard,debit
3099-480.0-150.0,1,0,0.0,117.0,mastercard,debit
3099-512.0-150.0,4,0,0.0,29.0,mastercard,debit
3100-555.0-150.0,4,0,0.0,361.25,visa,debit
3101-420.0-150.0,6,0,0.0,265.42,mastercard,debit
3102-399.0-150.0,2,0,0.0,112.5,american express,credit
3105-555.0-150.0,3,0,0.0,325.73,visa,credit
3106-378.0-146.0,23,0,0.0,47.17,mastercard,debit
3106-378.0-149.0,1,0,0.0,62.89,mastercard,debit
3107-532.0-150.0,6,0,0.0,64.14,mastercard,debit
3108-555.0-150.0,2,0,0.0,472.18,visa,credit
3109-390.0-150.0,9,0,0.0,117.42,mastercard,debit
3110-512.0-150.0,1,0,0.0,474.95,mastercard,debit
3111-520.0-150.0,6,1,0.166667,216.67,american express,credit
3112-514.0-150.0,14,0,0.0,296.06,mastercard,debit
3113-277.0-144.0,10,0,0.0,99.5,visa,debit
3114-225.0-150.0,1,0,0.0,171.0,mastercard,debit
3115-555.0-223.0,3,0,0.0,54.86,mastercard,debit
3116-442.0-150.0,1,0,0.0,400.99,visa,credit
3119-399.0-150.0,6,0,0.0,113.33,american express,credit
3120-555.0-150.0,9,1,0.111111,133.39,visa,debit
3121-555.0-150.0,21,4,0.190476,165.72,visa,debit
3123-512.0-150.0,7,6,0.857143,61.71,mastercard,debit
3124-390.0-150.0,15,0,0.0,240.64,mastercard,debit
3126-369.0-150.0,4,0,0.0,100.57,mastercard,debit
3128-390.0-150.0,1,0,0.0,85.0,mastercard,debit
3130-555.0-150.0,26,0,0.0,158.05,visa,debit
3131-555.0-150.0,1,0,0.0,34.0,visa,debit
3132-237.0-150.0,9,0,0.0,54.84,mastercard,debit
3135-555.0-150.0,3,0,0.0,217.3,visa,debit
3136-143.0-150.0,17,0,0.0,230.21,visa,debit
3137-555.0-119.0,4,0,0.0,83.06,visa,credit
3138-555.0-162.0,1,1,1.0,968.0,mastercard,credit
3139-555.0-150.0,1,0,0.0,25.0,visa,credit
3141-480.0-150.0,1,0,0.0,108.5,mastercard,debit
3142-482.0-150.0,8,0,0.0,124.5,visa,debit
3143-555.0-150.0,3,0,0.0,49.0,visa,credit
3145-555.0-119.0,11,5,0.454545,70.07,mastercard,credit
3146-555.0-141.0,2,0,0.0,21.96,mastercard,credit
3147-555.0-150.0,4,0,0.0,874.5,visa,debit
3148-111.0-150.0,138,5,0.036232,157.99,visa,debit
3149-160.0-150.0,10,0,0.0,341.76,visa,credit
3150-555.0-150.0,25,0,0.0,117.58,visa,debit
3150-NA-NA,2,0,0.0,66.95,,
3151-443.0-150.0,1,0,0.0,29.0,mastercard,debit
3153-555.0-102.0,1,0,0.0,77.42,visa,credit
3154-408.0-185.0,4604,286,0.06212,35.71,mastercard,debit
3154-NA-NA,10,0,0.0,17.35,,
3155-555.0-150.0,1,0,0.0,554.0,visa,debit
3156-555.0-150.0,6,0,0.0,64.62,visa,debit
3157-555.0-150.0,4,1,0.25,172.38,visa,debit
3158-512.0-150.0,8,0,0.0,121.52,mastercard,debit
3162-310.0-150.0,4,0,0.0,75.5,mastercard,debit
3163-399.0-150.0,1,0,0.0,100.0,american express,credit
3166-559.0-150.0,377,0,0.0,86.54,visa,debit
3167-547.0-150.0,2,0,0.0,205.5,visa,credit
3168-555.0-150.0,6,0,0.0,61.99,visa,credit
3169-555.0-137.0,1,0,0.0,57.79,visa,credit
3171-225.0-150.0,26,0,0.0,92.15,mastercard,debit
3172-555.0-150.0,25,0,0.0,166.79,visa,debit
3173-399.0-150.0,6,0,0.0,154.17,american express,credit
3175-221.0-150.0,8,1,0.125,134.91,visa,credit
3176-140.0-150.0,1,0,0.0,125.0,visa,credit
3177-555.0-119.0,1,0,0.0,28.09,mastercard,credit
3178-490.0-150.0,784,25,0.031888,164.19,visa,debit
3178-NA-NA,4,0,0.0,81.0,,
3179-555.0-117.0,1,0,0.0,250.0,mastercard,credit
3180-543.0-150.0,13,0,0.0,52.6,mastercard,debit
3180-NA-NA,1,0,0.0,47.95,,
3181-152.0-150.0,283,1,0.003534,141.47,visa,debit
3181-NA-NA,2,0,0.0,107.97,,
3182-545.0-185.0,6,2,0.333333,28.47,visa,credit
3183-555.0-150.0,1,1,1.0,200.0,visa,credit
3184-100.0-150.0,20,0,0.0,50.56,visa,credit
3185-NA-150.0,3,0,0.0,63.33,visa,credit
3186-225.0-150.0,12,0,0.0,117.83,visa,credit
3187-225.0-150.0,14,0,0.0,128.53,mastercard,debit
3188-555.0-150.0,2,0,0.0,110.49,visa,debit
3189-555.0-150.0,14,0,0.0,87.29,visa,debit
3190-555.0-150.0,6,0,0.0,233.0,visa,debit
3191-555.0-150.0,66,0,0.0,91.42,visa,debit
3192-555.0-106.0,1,0,0.0,24.71,visa,debit
3193-555.0-190.0,1,0,0.0,76.02,visa,credit
3195-456.0-150.0,3,0,0.0,215.23,mastercard,credit
3200-480.0-150.0,1,0,0.0,98.43,mastercard,debit
3200-512.0-150.0,7,0,0.0,73.87,mastercard,debit
3201-368.0-102.0,1,0,0.0,42.78,mastercard,debit
3202-555.0-150.0,1,0,0.0,40.0,visa,credit
3203-555.0-106.0,7,0,0.0,26.7,visa,credit
3204-480.0-150.0,1,0,0.0,334.95,mastercard,debit
3205-321.0-150.0,5,0,0.0,465.64,visa,credit
3207-399.0-150.0,1,0,0.0,100.0,american express,credit
3208-302.0-150.0,4,0,0.0,172.98,visa,debit
3209-134.0-119.0,2,0,0.0,61.33,visa,credit
3210-555.0-150.0,5,0,0.0,50.79,mastercard,debit
3211-555.0-150.0,1,0,0.0,50.0,visa,credit
